ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation
460514,Male,Yes,43,Yes,Doctor,1,Low,4,Cat_3,A
463787,Female,Yes,43,Yes,Artist,1,Low,2,Cat_5,C
461797,Male,No,30,Yes,Healthcare,1,Low,3,Cat_6,D
464521,Male,No,26,No,Doctor,2,Low,4,Cat_6,B
464306,Male,No,29,Yes,Artist,3,Low,1,Cat_6,B
462208,Female,Yes,33,No,Engineer,7,Average,5,Cat_4,B
461457,Female,Yes,32,No,Doctor,1,Low,5,Cat_6,A
463638,Female,Yes,29,No,Doctor,0,Average,2,Cat_7,B
464666,Male,Yes,41,Yes,Entertainment,2,Average,3,Cat_4,D
461005,Male,No,23,No,Healthcare,0,Low,5,Cat_3,D
460387,Female,No,35,No,Entertainment,4,Low,2,Cat_6,D
464210,Male,No,43,Yes,Marketing,0,Low,2,Cat_6,A
463482,Male,No,41,No,Engineer,9,Low,7,Cat_4,C
463768,Female,Yes,38,No,Engineer,1,Low,1,Cat_4,A
459512,Male,Yes,65,Yes,Lawyer,0,High,2,Cat_6,B
460045,Male,Yes,56,Yes,Artist,0,Low,2,Cat_6,B
467096,Male,Yes,53,Yes,Entertainment,4,Low,2,Cat_2,A
464297,Male,No,26,No,Artist,8,Low,5,Cat_5,A
461862,Female,No,42,Yes,Artist,9,Low,1,Cat_6,C
460060,Male,Yes,28,No,Engineer,6,Average,2,Cat_4,A
465583,Male,No,35,Yes,Artist,2,Low,2,Cat_6,A
466861,Female,No,21,No,Healthcare,8,Low,7,Cat_2,D
461000,Male,Yes,61,No,Marketing,1,High,2,Cat_3,A
464605,Female,Yes,65,Yes,Lawyer,1,Low,1,Cat_6,A
466925,Male,No,19,No,Healthcare,7,Low,2,Cat_6,D
465710,Female,No,49,Yes,Artist,1,Low,1,Cat_6,C
460970,Male,No,21,No,Marketing,1,Low,5,Cat_6,B
462905,Female,No,25,No,Artist,6,Low,3,Cat_6,C
460480,Male,No,18,No,Healthcare,0,Low,7,Cat_3,D
460768,Female,No,32,No,Engineer,9,Low,4,Cat_5,A
461806,Male,No,27,Yes,Healthcare,9,Low,2,Cat_6,D
467399,Male,Yes,29,Yes,Doctor,1,Low,3,Cat_6,D
467326,Female,No,47,Yes,Artist,0,Low,1,Cat_1,C
464864,Female,No,27,No,Engineer,14,Low,8,Cat_4,D
463818,Female,Yes,40,Yes,Artist,2,Low,1,Cat_6,B
463339,Female,Yes,27,Yes,Engineer,4,Low,2,Cat_3,B
463128,Male,Yes,73,Yes,Lawyer,0,High,4,Cat_6,A
466618,Male,Yes,49,Yes,Artist,3,Average,2,Cat_6,C
464358,Male,Yes,58,Yes,Artist,0,Average,2,Cat_6,B
464073,Female,No,46,Yes,Engineer,1,Low,2,Cat_7,D
462671,Female,Yes,43,Yes,Homemaker,8,High,2,Cat_6,A
465992,Male,Yes,53,Yes,Entertainment,1,Low,3,Cat_6,A
465843,Female,No,37,Yes,Artist,0,Low,1,Cat_2,B
466432,Male,No,42,Yes,Entertainment,1,Low,1,Cat_7,A
465810,Female,No,28,No,Engineer,1,Low,2,Cat_4,D
459848,Male,Yes,46,Yes,Artist,1,Average,3,Cat_6,C
464694,Female,No,30,No,Engineer,1,Low,3,Cat_4,A
466458,Male,No,33,No,Executive,5,Low,2,Cat_6,A
462488,Male,No,33,Yes,Healthcare,0,Low,5,Cat_6,D
467015,Male,Yes,49,Yes,Artist,0,Average,2,Cat_6,C
460682,Male,Yes,43,No,Artist,6,Low,2,Cat_3,B
461062,Female,No,25,No,Executive,1,Low,3,Cat_6,D
463151,Male,Yes,60,Yes,Artist,1,Low,1,Cat_3,A
464506,Male,No,32,Yes,Healthcare,8,Low,2,Cat_4,D
465360,Female,Yes,49,Yes,Artist,1,Average,2,Cat_6,C
460836,Female,Yes,33,No,Artist,6,Average,2,Cat_6,C
459260,Male,Yes,37,Yes,Artist,0,Average,4,Cat_7,C
466224,Female,No,38,Yes,Healthcare,0,Low,1,Cat_2,C
463231,Male,Yes,50,Yes,Artist,1,Average,3,Cat_6,A
460642,Male,No,19,No,Healthcare,13,Low,3,Cat_3,D
461445,Male,Yes,52,Yes,Artist,3,Average,4,Cat_6,C
466019,Female,Yes,63,Yes,Artist,5,Low,1,Cat_3,C
460137,Male,No,26,Yes,Entertainment,5,Low,4,Cat_6,D
459237,Male,No,29,Yes,Artist,1,Low,6,Cat_6,A
464337,Male,No,36,Yes,Artist,5,Low,1,Cat_6,D
460528,Male,Yes,48,Yes,Homemaker,9,Low,1,Cat_3,C
466999,Male,No,27,Yes,Healthcare,1,Low,3,Cat_6,D
464713,Female,Yes,71,Yes,Artist,0,High,4,Cat_1,B
463799,Female,No,41,Yes,Artist,0,Low,4,Cat_2,B
464456,Male,Yes,27,Yes,Artist,1,Low,4,Cat_6,C
466437,Male,Yes,56,No,Executive,0,Low,1,Cat_6,D
463464,Male,No,18,No,Healthcare,6,Low,4,Cat_6,D
461756,Female,Yes,35,Yes,Engineer,0,Average,2,Cat_4,C
459178,Male,Yes,48,Yes,Executive,0,High,5,Cat_6,C
464348,Male,No,43,Yes,Artist,1,Low,2,Cat_6,A
462111,Male,Yes,36,Yes,Artist,6,Average,4,Cat_6,C
459745,Male,Yes,47,No,Artist,0,Low,4,Cat_1,A
464797,Female,Yes,38,No,Engineer,9,Average,4,Cat_4,A
464233,Female,Yes,48,Yes,Artist,1,Average,2,Cat_6,C
467601,Male,Yes,42,No,Artist,6,Low,2,Cat_6,B
467784,Female,Yes,45,Yes,Artist,9,Low,1,Cat_7,C
459099,Male,Yes,30,Yes,Doctor,8,Average,2,Cat_6,A
466946,Male,Yes,61,Yes,Entertainment,0,Average,2,Cat_6,C
467884,Female,Yes,30,Yes,Engineer,8,High,6,Cat_4,D
460983,Male,Yes,38,No,Doctor,0,High,4,Cat_6,D
463113,Female,No,32,Yes,Doctor,1,Low,6,Cat_6,D
459349,Female,Yes,48,Yes,Artist,0,High,4,Cat_6,C
462781,Male,No,50,No,Marketing,1,Low,2,Cat_7,C
460769,Female,Yes,76,No,Lawyer,1,High,2,Cat_6,B
466639,Male,No,38,Yes,Artist,1,Low,1,Cat_6,B
467925,Female,No,28,Yes,Artist,3,Low,7,Cat_2,A
465486,Female,Yes,59,No,Artist,1,High,2,Cat_6,C
465307,Female,Yes,61,Yes,Artist,0,Average,3,Cat_4,B
460663,Female,No,33,No,Homemaker,9,Low,1,Cat_6,D
466231,Male,Yes,56,Yes,Entertainment,0,Average,2,Cat_6,C
463180,Male,Yes,36,Yes,Artist,0,Low,3,Cat_3,C
464846,Male,No,25,No,Entertainment,8,Low,2,Cat_4,D
465353,Male,Yes,73,Yes,Artist,1,Average,2,Cat_6,C
460888,Male,Yes,42,No,Homemaker,8,Low,1,Cat_6,A
461567,Male,Yes,51,No,Entertainment,7,Average,3,Cat_6,C
459344,Female,Yes,76,Yes,Artist,1,High,2,Cat_6,C
463550,Female,Yes,38,Yes,Artist,1,Average,2,Cat_4,C
463523,Male,Yes,60,Yes,Executive,1,High,4,Cat_6,B
462161,Female,No,28,Yes,Doctor,0,Low,3,Cat_6,D
462820,Male,No,25,No,Entertainment,8,Low,9,Cat_6,C
463851,Female,Yes,45,Yes,Artist,4,Average,4,Cat_2,C
461514,Male,No,31,No,Healthcare,1,Low,4,Cat_6,B
460423,Female,Yes,53,Yes,Artist,3,Low,1,Cat_7,A
459683,Female,Yes,56,Yes,Engineer,1,Average,3,Cat_6,B
460459,Female,No,33,No,Engineer,0,Low,5,Cat_3,D
465470,Female,Yes,61,No,Engineer,1,Average,2,Cat_6,C
466051,Male,No,25,No,Executive,3,Low,1,Cat_4,A
462178,Female,Yes,73,Yes,Lawyer,7,Low,2,Cat_6,A
464942,Male,No,19,No,Healthcare,4,Low,4,Cat_4,D
461628,Male,Yes,39,Yes,Healthcare,11,Average,2,Cat_6,B
460898,Male,Yes,48,No,Artist,3,Average,4,Cat_6,B
463545,Female,No,31,Yes,Doctor,0,Low,2,Cat_4,D
463738,Male,Yes,43,No,Executive,0,High,4,Cat_6,A
459330,Male,No,33,No,Marketing,11,Low,9,Cat_6,D
462589,Female,No,28,No,Engineer,8,Low,8,Cat_4,D
461045,Female,No,29,No,Entertainment,0,Low,2,Cat_3,B
464799,Male,No,35,No,Marketing,0,Low,4,Cat_4,D
467725,Male,No,32,Yes,Healthcare,9,Low,2,Cat_6,D
467942,Female,Yes,41,Yes,Artist,1,High,4,Cat_2,C
464606,Male,Yes,41,Yes,Artist,1,Average,2,Cat_6,C
466054,Female,Yes,33,No,Homemaker,8,Average,4,Cat_4,D
462441,Female,No,22,No,Healthcare,0,Low,4,Cat_6,D
462100,Female,No,40,Yes,Healthcare,0,Low,1,Cat_2,D
467458,Female,No,28,Yes,Entertainment,0,Low,2,Cat_6,D
463606,Male,No,22,No,Marketing,0,Low,4,Cat_2,C
461240,Female,No,45,No,Marketing,1,Low,1,Cat_6,D
466815,Male,No,31,No,Healthcare,0,Low,5,Cat_4,C
467200,Female,No,75,Yes,Lawyer,0,Low,2,Cat_6,C
465972,Female,No,47,Yes,Marketing,9,Low,1,Cat_6,D
466214,Female,Yes,88,Yes,Lawyer,0,Low,2,Cat_6,C
466516,Male,No,19,No,Healthcare,0,Low,3,Cat_6,D
459007,Female,Yes,42,Yes,Artist,1,Average,3,Cat_6,C
463796,Female,No,33,No,Engineer,1,Low,3,Cat_6,D
467131,Male,Yes,50,Yes,Artist,0,Low,2,Cat_6,B
464835,Male,No,19,No,Healthcare,1,Low,6,Cat_4,D
463791,Female,No,28,Yes,Engineer,7,Low,1,Cat_6,B
466262,Male,No,41,Yes,Entertainment,1,Low,2,Cat_3,A
461541,Male,No,36,Yes,Executive,9,Low,3,Cat_6,D
461139,Female,No,32,Yes,Artist,4,Low,4,Cat_2,A
467812,Male,No,50,Yes,Artist,1,Low,1,Cat_2,B
462144,Female,No,39,Yes,Artist,3,Low,1,Cat_6,A
459443,Female,Yes,50,Yes,Artist,8,Average,2,Cat_6,B
464021,Female,No,18,No,Healthcare,1,Low,5,Cat_6,D
463355,Female,Yes,51,Yes,Artist,6,Average,3,Cat_6,C
467971,Female,No,31,Yes,Artist,1,Low,4,Cat_6,D
462180,Female,Yes,60,Yes,Engineer,4,Average,4,Cat_2,B
462906,Female,No,31,No,Healthcare,0,Low,4,Cat_6,D
460341,Female,No,31,No,Entertainment,11,Low,5,Cat_7,D
459492,Female,Yes,72,Yes,Lawyer,1,High,2,Cat_6,A
461253,Female,No,18,No,Healthcare,0,Low,5,Cat_4,D
465757,Male,Yes,39,Yes,Artist,3,Average,4,Cat_4,A
462209,Female,Yes,40,No,Artist,0,Low,1,Cat_4,D
467145,Female,Yes,52,Yes,Doctor,1,Average,3,Cat_6,B
460084,Female,No,27,Yes,Healthcare,1,Low,2,Cat_6,D
459657,Male,Yes,84,Yes,Lawyer,1,High,2,Cat_6,B
464787,Male,No,47,No,Entertainment,1,Low,1,Cat_4,A
463639,Male,No,31,No,Healthcare,0,Low,6,Cat_6,D
464351,Female,No,31,Yes,Healthcare,1,Low,1,Cat_6,D
467126,Female,Yes,45,Yes,Artist,0,Low,1,Cat_3,B
460716,Male,Yes,52,Yes,Entertainment,0,Average,4,Cat_6,B
466934,Female,Yes,60,Yes,Artist,0,Low,1,Cat_6,B
464648,Male,Yes,28,No,Executive,0,High,4,Cat_4,A
465016,Male,Yes,78,No,Executive,0,High,2,Cat_6,B
461911,Male,Yes,57,No,Executive,0,Low,1,Cat_6,A
467618,Male,No,26,No,Doctor,6,Low,2,Cat_6,D
464546,Female,Yes,38,Yes,Engineer,8,Low,3,Cat_6,A
460179,Female,No,20,No,Entertainment,0,Low,6,Cat_2,B
463043,Female,Yes,86,Yes,Lawyer,9,High,2,Cat_6,C
461561,Female,Yes,46,Yes,Artist,0,Average,2,Cat_6,C
467538,Male,Yes,50,Yes,Artist,0,Low,3,Cat_6,B
467838,Male,Yes,60,Yes,Artist,1,Average,2,Cat_6,C
466758,Male,Yes,45,Yes,Doctor,0,Low,1,Cat_6,A
465662,Male,Yes,76,No,Executive,1,Low,1,Cat_6,C
467199,Male,No,37,Yes,Artist,7,Low,2,Cat_6,A
461109,Male,No,31,Yes,Healthcare,0,Low,3,Cat_3,D
461323,Female,Yes,41,Yes,Healthcare,6,Average,2,Cat_6,C
461962,Male,Yes,59,Yes,Entertainment,1,Average,3,Cat_6,B
459589,Male,No,25,No,Healthcare,1,Low,5,Cat_6,D
461303,Female,No,23,No,Doctor,7,Low,4,Cat_2,C
467422,Female,Yes,58,Yes,Artist,0,Average,2,Cat_6,C
460366,Male,No,28,No,Healthcare,1,Low,5,Cat_4,D
467125,Male,Yes,46,No,Entertainment,1,Average,4,Cat_3,C
466075,Female,Yes,50,Yes,Engineer,1,Average,4,Cat_4,B
459614,Female,No,43,Yes,Artist,1,Low,2,Cat_6,B
465674,Female,No,39,Yes,Entertainment,1,Low,2,Cat_4,A
464390,Male,Yes,41,Yes,Artist,1,Low,2,Cat_6,C
467276,Male,No,43,Yes,Artist,12,Low,5,Cat_6,C
465311,Male,No,20,No,Healthcare,0,Low,4,Cat_6,D
463939,Male,No,26,No,Marketing,0,Low,5,Cat_6,D
466955,Male,Yes,57,No,Entertainment,0,Low,4,Cat_3,A
460903,Male,No,30,No,Doctor,7,Low,3,Cat_6,D
464537,Male,Yes,41,Yes,Artist,8,Average,3,Cat_6,A
459839,Male,Yes,45,No,Engineer,1,Average,5,Cat_6,B
465825,Female,Yes,36,No,Executive,9,Average,5,Cat_4,A
460256,Male,No,53,Yes,Artist,2,Low,2,Cat_2,B
464436,Male,Yes,88,Yes,Lawyer,0,High,2,Cat_4,A
459711,Male,Yes,37,No,Executive,9,High,6,Cat_6,D
462939,Male,Yes,38,Yes,Doctor,0,High,4,Cat_7,A
466284,Male,Yes,46,Yes,Artist,1,Average,5,Cat_2,C
465655,Female,No,45,Yes,Artist,1,Low,1,Cat_6,A
465498,Male,Yes,41,Yes,Engineer,9,Average,2,Cat_2,A
466109,Male,Yes,51,Yes,Entertainment,1,Average,4,Cat_6,B
462515,Male,Yes,42,No,Doctor,5,Average,5,Cat_6,B
460231,Male,Yes,59,Yes,Executive,11,High,3,Cat_6,C
460275,Female,No,52,Yes,Artist,6,Low,1,Cat_6,A
466575,Female,Yes,57,Yes,Artist,7,Average,3,Cat_6,C
462872,Female,Yes,47,No,Engineer,10,Low,2,Cat_3,D
463049,Male,Yes,51,No,Executive,2,High,5,Cat_6,A
462908,Male,Yes,27,No,Executive,10,High,3,Cat_6,A
463873,Male,Yes,57,Yes,Artist,1,Average,5,Cat_6,C
464246,Female,Yes,59,Yes,Artist,0,Average,2,Cat_6,C
467543,Male,Yes,68,Yes,Lawyer,0,High,2,Cat_6,B
466461,Male,Yes,84,No,Lawyer,0,Low,1,Cat_6,D
462705,Female,Yes,69,No,Lawyer,0,Average,2,Cat_6,C
460298,Female,No,52,Yes,Lawyer,4,Low,1,Cat_6,A
464195,Male,No,29,Yes,Artist,0,Low,1,Cat_6,A
460390,Male,No,36,Yes,Artist,9,Low,3,Cat_6,A
465088,Male,Yes,48,Yes,Executive,9,High,4,Cat_6,B
463866,Male,Yes,40,Yes,Artist,1,Average,4,Cat_6,C
462608,Female,No,71,No,Engineer,1,Low,1,Cat_4,A
465394,Male,No,32,Yes,Engineer,0,Low,3,Cat_4,B
462928,Male,Yes,49,Yes,Artist,2,Average,4,Cat_2,C
463978,Male,Yes,38,Yes,Artist,1,Average,3,Cat_2,C
465081,Male,Yes,57,Yes,Executive,7,High,2,Cat_6,C
467742,Male,Yes,59,Yes,Artist,4,High,4,Cat_6,B
464612,Male,No,32,Yes,Doctor,1,Low,2,Cat_6,A
461635,Male,Yes,43,Yes,Executive,6,High,3,Cat_6,C
465184,Female,Yes,46,No,Engineer,1,Average,5,Cat_6,C
465945,Female,No,52,Yes,Artist,0,Low,1,Cat_6,D
460833,Male,Yes,30,Yes,Healthcare,0,Low,2,Cat_6,A
464020,Male,No,20,No,Healthcare,0,Low,4,Cat_6,D
463801,Female,No,30,No,Engineer,0,Low,1,Cat_6,A
466594,Male,Yes,72,Yes,Executive,1,High,2,Cat_6,C
465209,Male,Yes,47,Yes,Artist,0,Average,2,Cat_3,C
461995,Female,No,30,No,Artist,7,Low,1,Cat_6,A
466723,Female,No,32,No,Entertainment,1,Low,3,Cat_6,A
460386,Male,Yes,29,Yes,Healthcare,0,Low,2,Cat_6,D
466304,Female,Yes,70,Yes,Lawyer,1,High,2,Cat_2,B
466460,Male,Yes,85,No,Lawyer,1,Low,1,Cat_6,D
464032,Male,No,20,No,Healthcare,1,Low,3,Cat_6,D
462917,Male,Yes,65,No,Doctor,1,Low,1,Cat_1,D
462583,Male,No,26,Yes,Artist,0,Low,4,Cat_4,D
464416,Male,Yes,38,Yes,Artist,1,Low,6,Cat_6,A
459673,Female,Yes,83,Yes,Lawyer,1,Low,1,Cat_6,B
465614,Male,Yes,43,Yes,Artist,9,Low,2,Cat_6,C
467021,Female,Yes,80,No,Lawyer,1,High,2,Cat_6,D
459465,Female,Yes,27,Yes,Entertainment,3,Low,5,Cat_6,B
461041,Female,Yes,72,No,Lawyer,0,High,7,Cat_3,D
465683,Female,No,49,No,Entertainment,1,Low,2,Cat_4,A
462151,Female,No,35,Yes,Artist,8,Low,1,Cat_6,B
467974,Female,No,43,Yes,Artist,1,Low,1,Cat_4,B
461654,Female,No,67,Yes,Artist,0,Low,1,Cat_7,B
463392,Female,Yes,36,Yes,Artist,5,Low,2,Cat_4,B
459124,Female,Yes,75,Yes,Artist,1,High,3,Cat_6,B
462508,Male,Yes,37,Yes,Healthcare,0,Low,7,Cat_4,D
464185,Male,Yes,65,Yes,Artist,5,High,2,Cat_6,A
463497,Male,No,32,Yes,Artist,0,Low,5,Cat_6,D
462471,Male,No,30,Yes,Artist,1,Low,1,Cat_6,A
460337,Female,No,42,Yes,Marketing,10,Low,3,Cat_6,D
466497,Male,No,83,Yes,Lawyer,0,Low,1,Cat_6,D
463853,Female,Yes,58,Yes,Artist,0,Average,4,Cat_3,B
462747,Male,No,25,No,Doctor,7,Low,4,Cat_6,C
460347,Male,Yes,40,Yes,Artist,14,Low,2,Cat_6,C
465157,Male,Yes,42,Yes,Entertainment,3,Average,4,Cat_6,B
460506,Female,Yes,52,Yes,Engineer,0,Low,3,Cat_3,B
460014,Female,No,66,No,Entertainment,2,Low,3,Cat_6,D
461886,Male,Yes,33,Yes,Healthcare,9,Low,2,Cat_6,D
466162,Female,Yes,73,Yes,Doctor,0,Low,1,Cat_4,B
465911,Female,No,28,Yes,Artist,9,Low,1,Cat_6,A
467495,Male,Yes,66,No,Artist,2,High,3,Cat_6,C
465681,Male,Yes,45,Yes,Entertainment,0,Average,2,Cat_4,A
459578,Male,Yes,35,Yes,Executive,2,Average,5,Cat_6,B
467921,Female,No,43,Yes,Artist,1,Low,4,Cat_6,A
467265,Female,No,28,No,Healthcare,1,Low,3,Cat_4,C
459336,Male,Yes,26,Yes,Artist,6,Average,2,Cat_6,A
461963,Female,No,43,Yes,Artist,8,Low,1,Cat_6,A
463871,Female,Yes,46,No,Artist,8,Low,1,Cat_6,B
465446,Female,No,41,Yes,Healthcare,12,Low,1,Cat_1,A
462173,Male,Yes,89,Yes,Executive,3,Low,3,Cat_6,A
465118,Female,Yes,51,Yes,Artist,1,Average,6,Cat_6,C
460151,Male,Yes,35,Yes,Artist,3,Average,2,Cat_6,C
461686,Male,Yes,59,Yes,Artist,1,Low,2,Cat_6,B
464918,Male,No,39,No,Artist,1,Low,1,Cat_4,D
467722,Male,No,32,Yes,Doctor,6,Low,5,Cat_6,D
460840,Male,Yes,86,Yes,Lawyer,0,Low,1,Cat_6,A
465589,Male,Yes,40,Yes,Artist,0,Average,3,Cat_6,A
462756,Female,No,23,No,Engineer,1,Low,4,Cat_6,B
459137,Male,Yes,42,Yes,Artist,7,Average,2,Cat_6,C
463188,Female,Yes,48,Yes,Artist,2,Low,2,Cat_6,C
463887,Female,Yes,56,Yes,Artist,4,Average,2,Cat_6,C
467420,Male,Yes,52,Yes,Executive,1,High,4,Cat_6,C
462367,Male,Yes,56,Yes,Artist,1,Average,3,Cat_6,B
466832,Female,Yes,69,Yes,Artist,0,Average,2,Cat_4,C
462963,Male,Yes,30,Yes,Artist,0,Average,2,Cat_3,C
466401,Male,Yes,48,No,Executive,1,Average,4,Cat_6,A
459000,Male,Yes,58,No,Executive,12,High,2,Cat_6,C
464430,Female,Yes,51,Yes,Engineer,6,Average,2,Cat_6,C
462364,Male,Yes,51,No,Artist,0,Low,3,Cat_6,A
463326,Female,No,23,No,Healthcare,0,Low,3,Cat_2,D
463243,Male,No,19,No,Healthcare,0,Low,3,Cat_6,D
462535,Male,No,26,No,Doctor,1,Low,3,Cat_6,D
465309,Female,No,18,No,Healthcare,6,Low,4,Cat_7,D
459015,Male,No,19,No,Healthcare,0,Low,3,Cat_6,D
460786,Male,Yes,71,No,Lawyer,1,High,2,Cat_6,B
459187,Female,Yes,52,No,Doctor,0,Average,3,Cat_4,B
460796,Male,Yes,69,No,Lawyer,1,Low,3,Cat_6,C
459575,Male,No,35,Yes,Artist,0,Low,1,Cat_6,A
467674,Male,Yes,40,Yes,Artist,0,Average,2,Cat_6,C
464665,Female,Yes,51,No,Engineer,1,Average,5,Cat_4,B
459853,Male,No,30,No,Executive,5,Low,5,Cat_6,A
467307,Male,Yes,57,Yes,Executive,1,High,3,Cat_6,C
459992,Male,No,48,Yes,Artist,1,Low,1,Cat_6,B
460378,Female,No,40,Yes,Doctor,1,Low,1,Cat_6,A
460018,Female,Yes,33,Yes,Artist,1,Average,2,Cat_6,C
467882,Female,No,40,Yes,Artist,0,Low,1,Cat_6,B
460778,Male,No,27,Yes,Artist,0,Low,8,Cat_4,D
460779,Female,No,28,No,Entertainment,1,Low,2,Cat_3,A
465106,Male,Yes,53,Yes,Executive,1,High,2,Cat_6,C
466242,Female,No,35,No,Engineer,1,Low,1,Cat_4,A
464946,Male,Yes,53,Yes,Executive,9,Low,1,Cat_4,D
463120,Female,No,37,Yes,Entertainment,1,Low,1,Cat_6,A
464796,Male,Yes,43,No,Marketing,3,High,4,Cat_4,A
467483,Male,Yes,55,Yes,Executive,0,High,9,Cat_6,A
459550,Male,No,19,No,Healthcare,8,Low,5,Cat_4,D
461407,Female,No,32,Yes,Marketing,8,Low,6,Cat_1,A
466049,Female,No,25,Yes,Doctor,0,Low,1,Cat_4,A
459054,Male,Yes,37,Yes,Executive,9,High,4,Cat_6,C
464577,Female,Yes,28,Yes,Healthcare,10,High,2,Cat_6,D
462840,Female,No,23,No,Healthcare,9,Low,3,Cat_6,D
465146,Male,Yes,58,Yes,Artist,9,Low,1,Cat_6,B
463073,Male,Yes,42,Yes,Artist,1,Average,3,Cat_6,C
462383,Female,No,46,No,Engineer,1,Low,3,Cat_3,D
464759,Female,No,38,No,Engineer,8,Low,1,Cat_4,A
461569,Male,Yes,63,Yes,Artist,1,Low,1,Cat_6,C
466828,Male,Yes,50,Yes,Executive,0,High,4,Cat_6,B
466158,Female,Yes,47,Yes,Engineer,0,Low,4,Cat_6,B
464671,Male,No,30,No,Entertainment,1,Low,2,Cat_4,D
464932,Male,Yes,53,Yes,Executive,9,Low,1,Cat_4,D
463323,Male,Yes,31,Yes,Healthcare,2,Low,2,Cat_6,D
460684,Male,Yes,62,No,Entertainment,8,Low,2,Cat_3,B
462728,Female,No,31,No,Engineer,0,Low,1,Cat_6,D
460475,Male,Yes,32,Yes,Doctor,0,Average,2,Cat_3,D
461791,Female,No,22,No,Lawyer,8,Low,1,Cat_6,D
461129,Female,Yes,63,Yes,Entertainment,0,Average,4,Cat_6,B
459815,Male,No,42,Yes,Artist,9,Low,1,Cat_6,A
464440,Male,Yes,87,Yes,Lawyer,0,High,2,Cat_6,A
467479,Male,Yes,35,Yes,Executive,1,Average,4,Cat_6,C
463828,Male,Yes,43,No,Engineer,0,Average,2,Cat_1,C
462838,Female,Yes,32,Yes,Homemaker,0,Low,3,Cat_5,B
465008,Female,Yes,70,Yes,Artist,0,High,2,Cat_6,C
461332,Male,No,30,No,Healthcare,1,Low,4,Cat_2,C
465954,Female,No,33,Yes,Entertainment,11,Low,3,Cat_6,A
464423,Male,Yes,51,Yes,Entertainment,0,Average,5,Cat_6,C
465979,Male,Yes,43,Yes,Artist,2,Low,2,Cat_6,B
462280,Male,No,32,Yes,Healthcare,0,Low,4,Cat_6,B
459138,Male,Yes,53,Yes,Artist,1,Average,3,Cat_6,C
462246,Female,Yes,84,No,Lawyer,1,High,2,Cat_6,B
463312,Male,Yes,40,No,Engineer,3,Low,1,Cat_3,A
462718,Female,No,25,No,Marketing,8,Low,5,Cat_6,D
466127,Male,Yes,51,Yes,Doctor,1,Average,4,Cat_6,A
463213,Female,No,18,No,Healthcare,3,Low,4,Cat_6,D
464708,Male,No,20,No,Healthcare,0,Low,8,Cat_4,D
459524,Female,No,35,Yes,Artist,1,Low,1,Cat_6,C
460055,Female,No,46,Yes,Artist,8,Low,1,Cat_6,C
462886,Male,Yes,70,No,Doctor,1,High,2,Cat_6,D
466686,Female,No,22,No,Healthcare,1,Low,4,Cat_6,D
459937,Female,No,39,Yes,Artist,7,Low,1,Cat_6,A
463148,Male,Yes,60,Yes,Marketing,1,High,5,Cat_6,C
465851,Female,Yes,50,No,Artist,9,High,2,Cat_4,A
460377,Female,Yes,68,Yes,Lawyer,0,Low,1,Cat_6,C
460190,Female,No,30,Yes,Entertainment,9,Low,3,Cat_6,D
463773,Male,Yes,36,Yes,Artist,9,Average,2,Cat_6,C
464679,Male,Yes,41,Yes,Artist,0,Average,4,Cat_4,C
461461,Male,Yes,36,No,Entertainment,9,Average,2,Cat_6,B
463665,Male,Yes,50,Yes,Entertainment,0,Average,3,Cat_6,C
464200,Female,No,32,No,Healthcare,1,Low,3,Cat_6,D
459787,Male,Yes,71,No,Lawyer,0,Low,1,Cat_6,A
462595,Female,No,29,Yes,Artist,7,Low,7,Cat_4,D
459955,Male,No,47,Yes,Engineer,1,Low,2,Cat_6,D
464473,Female,Yes,60,Yes,Artist,0,Average,4,Cat_6,C
465965,Female,Yes,41,No,Marketing,8,Low,2,Cat_6,A
466806,Male,Yes,40,Yes,Healthcare,0,Low,1,Cat_6,D
461089,Male,No,20,No,Marketing,0,Low,3,Cat_3,B
464673,Male,Yes,47,No,Executive,1,High,7,Cat_2,D
461583,Female,Yes,60,Yes,Doctor,6,Average,2,Cat_6,C
467534,Male,Yes,48,No,Entertainment,5,Average,2,Cat_2,C
466189,Female,Yes,56,Yes,Artist,0,Average,2,Cat_3,C
459548,Female,Yes,50,Yes,Engineer,1,Low,2,Cat_6,A
463573,Male,No,29,No,Doctor,1,Low,2,Cat_6,D
462058,Male,Yes,42,Yes,Entertainment,9,Low,2,Cat_6,A
461400,Male,No,36,No,Marketing,0,Low,1,Cat_6,D
462362,Male,Yes,63,Yes,Entertainment,0,Average,4,Cat_6,B
460713,Male,Yes,50,Yes,Doctor,0,Average,3,Cat_6,B
461415,Male,No,48,Yes,Entertainment,0,Low,3,Cat_6,A
467156,Male,Yes,37,Yes,Artist,6,Low,1,Cat_6,B
459431,Male,Yes,68,No,Artist,0,Low,2,Cat_6,A
467019,Male,Yes,80,Yes,Lawyer,1,Low,1,Cat_6,C
461394,Female,No,21,No,Engineer,0,Low,5,Cat_2,D
466939,Male,Yes,66,No,Lawyer,0,High,2,Cat_6,B
459189,Male,No,26,No,Healthcare,1,Low,6,Cat_6,C
465139,Male,Yes,40,No,Executive,9,Average,2,Cat_6,D
463040,Male,Yes,75,No,Lawyer,1,High,2,Cat_6,B
463930,Male,Yes,49,Yes,Artist,1,Average,2,Cat_6,C
